,title,price,link,shop_url,location
95,"Knitted Sweater For Dogs, Personalized Dog Jumper With Pattern, Woolen Dog Sweater, Clothes for Big and Small Dogs",40.00,https://www.etsy.com/listing/730050877/knitted-sweater-for-dogs-personalized?click_key=34356031c61a9d4b5de7368157e6536e5d26d108%3A730050877&click_sum=f0fa515f&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-11-3,https://www.etsy.com/shop/FamilyDogShop?ref=l2-about-shopname,"Kyiv, Ukraine"
96,"6.5"" Hand Knitted DOG PUPPY jumper sweater",11.26,https://www.etsy.com/listing/1084642276/65-hand-knitted-dog-puppy-jumper-sweater?click_key=2edae6d197fdb79f7e7b3092b1fc93a60a61650c%3A1084642276&click_sum=209acec4&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-11-4,https://www.etsy.com/shop/misulestercraft?ref=l2-about-shopname,"Bristol, United Kingdom"
97,3 x Sizes Crochet Dog Sweater/Coat pattern in ARAN Yarn **PDF Instant Download** Pattern ONLY,3.75,https://www.etsy.com/listing/781241985/3-x-sizes-crochet-dog-sweatercoat?click_key=109c60faf0b7774de8aebe6aa4f4653ee1c1645c%3A781241985&click_sum=409ffff3&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-11-5,https://www.etsy.com/shop/OpulentEssenceStore?ref=l2-about-shopname,"Kelty, United Kingdom"
98,"Dog sweater knitting pattern, dog sweater pattern, dog sweater, dog clothes, dog jumper pattern, dog sweater small, medium, large,",7.52,https://www.etsy.com/listing/792030555/dog-sweater-knitting-pattern-dog-sweater?click_key=9d449856bfed31624988d0ee1f513b16f079c11d%3A792030555&click_sum=19a60b3f&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-11-6,https://www.etsy.com/shop/HandyLittleMe?ref=l2-about-shopname,"Newcastle upon Tyne, United Kingdom"
99,"Cable Knit Dog Sweater, Fisherman Dog Sweater, Turtleneck Dog Jumper, Pet Pullover, Thick Dog Sweater, Small Dog Jumper, Large Dog Sweater",30.40,https://www.etsy.com/listing/899369860/cable-knit-dog-sweater-fisherman-dog?click_key=e19d84496a992644164d14c278d9be116256bcb9%3A899369860&click_sum=784877fc&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-11-7&pro=1&sts=1,https://www.etsy.com/shop/TilkilopShop?ref=l2-about-shopname,"Trabzon, Turkey"
100,Tweed tuxedo dog suit harness Made to Measure. Choose your own suit and tie colours Perfect for weddings,68.91,https://www.etsy.com/listing/724559462/tweed-tuxedo-dog-suit-harness-made-to?click_key=8bc04b15e643b2b521f9105566687c9cbd01e64b%3A724559462&click_sum=7460736b&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-11-8&bes=1,https://www.etsy.com/shop/MuttsandMarriage?ref=l2-about-shopname,"Upminster, United Kingdom"
101,Wool Dog Sweater | Knitted Dog Sweater | White Dog Sweater | Handmade Dog Sweater | Knit Dog Sweater |Custom Dog Sweater,38.20,https://www.etsy.com/listing/800569755/wool-dog-sweater-knitted-dog-sweater?click_key=89c4800d470c846acc6e323b54436c80b96e0bb9%3A800569755&click_sum=91a398a1&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_grid-423553-12-1&frs=1,https://www.etsy.com/shop/CatellaPets?ref=l2-about-shopname,
102,"Tracksuit for Dog, Dog Suit, Dog Сostumes, Pyjama for Dog, Dog Tracksuit, Dog clothes, Pet clothes, Dog coat, Dog Jacket, Dog Sweater",37.00,https://www.etsy.com/listing/1272000322/tracksuit-for-dog-dog-suit-dog-sostumes?click_key=8104823bfa77a042799132e6032ba65cd94f96bc%3A1272000322&click_sum=ed04f48e&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_grid-423553-12-2,https://www.etsy.com/shop/DogsBomba?ref=l2-about-shopname,"Kharkiv, Ukraine"
103,"Dog sweater knitting pattern, dog sweater pattern, dog sweater, dog clothes, dog jumper pattern, dog sweater small, medium, large,",7.52,https://www.etsy.com/listing/1185207399/dog-sweater-knitting-pattern-dog-sweater?click_key=b64bb90b83a975f2465c842452aec66581d94795%3A1185207399&click_sum=2c302c03&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_grid-423553-12-3,https://www.etsy.com/shop/HandyLittleMe?ref=l2-about-shopname,"Newcastle upon Tyne, United Kingdom"
104,Handmade knitted sweater for dogs/Вязаный свитер для собак ручной работы,48.02,https://www.etsy.com/listing/1315095916/handmade-knitted-sweater-for-dogsvazanyj?click_key=594559ddda8934df08c28b9722243b1e1eb38d76%3A1315095916&click_sum=91961d24&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_grid-423553-12-4&frs=1,https://www.etsy.com/shop/ClassyDogEE?ref=l2-about-shopname,
105,Knit sweater for dog with name and paw. Personalized turtleneck hand knitted dog jumper with name. Custom knit dog clothes.,21.00,https://www.etsy.com/listing/1111448652/knit-sweater-for-dog-with-name-and-paw?click_key=1e21e8a942971bdc82b1655654ca25aeb689d967%3A1111448652&click_sum=3d3f40ad&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_grid-423553-12-5,https://www.etsy.com/shop/ZetStarHandmade?ref=l2-about-shopname,"Ankara, Turkey"
106,Christmas Bow Ties For Dogs | BOX OF 25 | Dog Groomer Bows | Xmas Bow Ties | Collar Bows | Cute Christmas Bows For Dogs | Dog Grooming,32.56,https://www.etsy.com/listing/1306446638/christmas-bow-ties-for-dogs-box-of-25?click_key=cf4d893bc734ef4a88b3d91ebe9e5a07314703eb%3A1306446638&click_sum=d215c3d0&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_grid-423553-12-6&pop=1&sts=1,https://www.etsy.com/shop/BowTidyBows?ref=l2-about-shopname,"Chichester, United Kingdom"
107,Luxury winter Dog coats waterproof sheepskin fleece warm and stylish Handmade Adjustable Great Gift For Winter,6.26,https://www.etsy.com/listing/645674041/luxury-winter-dog-coats-waterproof?click_key=4c046d8accace4ef054d40d277d7d99b93f06aae%3A645674041&click_sum=73a0b180&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_grid-423553-12-7,https://www.etsy.com/shop/HowlersBoutiqueGifts?ref=l2-about-shopname,"Portsmouth, United Kingdom"
108,Designer Dog Sweater | Cozy Dog Fleece Hoodie | EU Made | Perfect Fit | Luxury Winter Dog Coat | Small Dog Clothes | Embroidered  Dog Hoodie,74.21,https://www.etsy.com/listing/766007634/designer-dog-sweater-cozy-dog-fleece?click_key=6e813b3bab0e4e8e4b07e27273827060fc52e73a%3A766007634&click_sum=00b7fbeb&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_grid-423553-12-8&frs=1&sts=1,https://www.etsy.com/shop/BestDogRaincoats?ref=l2-about-shopname,"Šiauliai, Lithuania"
109,XXS Tiny Chihuahua Puppy Kitten Jumper Crochet Sweater size 1,13.77,https://www.etsy.com/listing/920410284/xxs-tiny-chihuahua-puppy-kitten-jumper?click_key=1dda5388a61982b0c628c50d352f66c114fa8589%3A920410284&click_sum=7bcd3bca&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-13-1&pop=1&sts=1,https://www.etsy.com/shop/RiverBelleCrochet?ref=l2-about-shopname,"Nottingham, United Kingdom"
110,"Pebble art family of 4, Pebble art gift, Pebble art picture, Pebble art dog, Pebble art family of four, Family new home, Family with dog",63.90,https://www.etsy.com/listing/578403933/pebble-art-family-of-4-pebble-art-gift?click_key=dd2a611588563c67ef84e7d2391fee027c2b3199%3A578403933&click_sum=bc4d778e&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-13-2&sts=1,https://www.etsy.com/shop/PebbleArtbyMangolia?ref=l2-about-shopname,"Barnard Castle, United Kingdom"
111,"Winter Sweater For Dogs, Knitted Dog Sweater, Sweater For Large Dogs, Orange Dog Jacket, Jumper For Pets",40.00,https://www.etsy.com/listing/723833788/winter-sweater-for-dogs-knitted-dog?click_key=5a1a49619a3cb83609d8dc0b0356c7f0ea9ef06d%3A723833788&click_sum=9ac9550c&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-13-3,https://www.etsy.com/shop/FamilyDogShop?ref=l2-about-shopname,"Kyiv, Ukraine"
112,"Ugly Sweater Christmas Lights Boxer Dog Lover T-Shirt, Hoodie, Sweatshirt - 46666",11.26,https://www.etsy.com/listing/1334700841/ugly-sweater-christmas-lights-boxer-dog?click_key=72656e6241bf48ef72334f53bec3425e7279717b%3A1334700841&click_sum=39450ada&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-13-4,https://www.etsy.com/shop/PhatBuddah?ref=l2-about-shopname,United Kingdom
113,Dog Christmas Penguin Jumper,31.31,https://www.etsy.com/listing/905745301/dog-christmas-penguin-jumper?click_key=6f21a0428bea182c53617a71ae7a5d7bbb1557bd%3A905745301&click_sum=d5f9b08d&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-13-5&etp=1,https://www.etsy.com/shop/HotdogPetwear?ref=l2-about-shopname,"London, United Kingdom"
114,"Organic cotton, Handmade Dog Hoodie (clothes for small size dogs) dog sweater, Dog clothes,",39.29,https://www.etsy.com/listing/890145021/organic-cotton-handmade-dog-hoodie?click_key=5802ad4eda459f8271f3fbe6ecb3582d82cd986d%3A890145021&click_sum=deff0fa0&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-13-6&pro=1&frs=1,https://www.etsy.com/shop/LolaDogFashion?ref=l2-about-shopname,
115,"Pdf knitting pattern Dog hats,pompoms Dog Hat,Small Dog Hat,Knitted Dog Hat,Dog Clothes,Dog Fashion,Gift dog,Pet Lover Gift,knitting pattern",3.20,https://www.etsy.com/listing/1107282879/pdf-knitting-pattern-dog-hatspompoms-dog?click_key=b12f37562a6e4376ef87b8c736c5477da7bc1dd9%3A1107282879&click_sum=42cd2203&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-13-7,https://www.etsy.com/shop/LittlePrettyBoutiqu?ref=l2-about-shopname,"Dnipro, Ukraine"
116,INSTANT DOWNLOAD PDF  Vintage Knitting Pattern   Aran Button Up Dog Sweater Coat Jumper  Pet Gift,1.88,https://www.etsy.com/listing/1266307493/instant-download-pdf-vintage-knitting?click_key=3a985b313a101b6e55009d24c305b84bff12b78a%3A1266307493&click_sum=549c8581&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-13-8,https://www.etsy.com/shop/ChristmasCrochetCo?ref=l2-about-shopname,
117,Italian greyhound turtleneck sweater Wool Whippet clothing Hand knit Large dog jumper Big dog clothes,87.31,https://www.etsy.com/listing/1237110481/italian-greyhound-turtleneck-sweater?click_key=c36e5c281e8f0e53b1dcb0e8183b7e81b355e1af%3A1237110481&click_sum=0a31efba&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-14-1&frs=1,https://www.etsy.com/shop/WoolenWoolShop?ref=l2-about-shopname,"Siauliai, Lithuania"
118,XLARGE Dog pet pink reindeer Christmas Sweater,28.81,https://www.etsy.com/listing/1311177617/xlarge-dog-pet-pink-reindeer-christmas?click_key=2258a86a12dcf289d3b9a74e993abe02c86d61d0%3A1311177617&click_sum=6ff9a53d&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-14-2,https://www.etsy.com/shop/MamasPets?ref=l2-about-shopname,"Wigan, United Kingdom"
119,Dog sweater made of organic virgin wool | Hand-knitted | Dog sweater | Dog coat | Animal jackets and wool sweaters | Dog clothing | Model Alex(a),28.47,https://www.etsy.com/listing/883433176/dog-sweater-made-of-organic-virgin-wool?click_key=501253201a25477eb4880db480346bb94320f9ec%3A883433176&click_sum=1cb832b5&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-14-3&pro=1&sts=1,https://www.etsy.com/shop/HYGGLYeu?ref=l2-about-shopname,"Bavaria, Germany"
120,Pack of 2 Dog Sweaters | Wool Dog Sweater | Cable-knit Wool Dog Sweater | Handknit Dog Sweater | Knitted Dog Sweater | Knit Dog Sweater,70.94,https://www.etsy.com/listing/853625955/pack-of-2-dog-sweaters-wool-dog-sweater?click_key=88603b1560a90e0af20cca736ea63bf96ce8ccc2%3A853625955&click_sum=e92ed8db&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-14-4&frs=1,https://www.etsy.com/shop/CatellaPets?ref=l2-about-shopname,
121,Stripped Retro Dog Sweater |  Warm Winter Dog Jumper | Designer Dog Clothes |  Colorful Crochet Knit Sweater |,62.65,https://www.etsy.com/listing/1163109013/stripped-retro-dog-sweater-warm-winter?click_key=300b480417346a3fdca337f1a442d9a2de6cd82b%3A1163109013&click_sum=1c631e88&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-14-5&frs=1,https://www.etsy.com/shop/BespokeTails?ref=l2-about-shopname,"London, United Kingdom"
122,"Crochet dog sweater pattern, Crochet dog hat pattern, Sweater and hat patterns for dogs, Small and Medium dog sweater, Cat sweater pattern",4.78,https://www.etsy.com/listing/1269735882/crochet-dog-sweater-pattern-crochet-dog?click_key=0b3b206e44b4bf794f7540caf77dc31a28e7ffc6%3A1269735882&click_sum=4f27327e&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-14-6&pro=1&sts=1,https://www.etsy.com/shop/CuteOutfitForDogs?ref=l2-about-shopname,Latvia
123,"Long sleeved Dog Hoodie, Vinyl cotton sweatshirt for Pet, Funny slogan Hooded Streetwear for Dogs, Outfit Gift for Pet, Sassy Dog Fashion",20.74,https://www.etsy.com/listing/1161448496/long-sleeved-dog-hoodie-vinyl-cotton?click_key=dd8991cb50ff981b7306e2de5f796a679457f7ee%3A1161448496&click_sum=52288dd2&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-14-7,https://www.etsy.com/shop/MasterNotDisaster?ref=l2-about-shopname,
124,"Reindeer Dog Sweater, Green small dog jumper, Moose pattern cat sweater, Christmas dog pullover, Sphynx cat clothes, Elk sweater, Deer motif",29.90,https://www.etsy.com/listing/500835447/reindeer-dog-sweater-green-small-dog?click_key=dfa37961d6bfe499a71956dbee2fa83a94529741%3A500835447&click_sum=665d50a7&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-14-8,https://www.etsy.com/shop/PAWSAREWONDERFUL?ref=l2-about-shopname,"Istanbul, Turkey"
125,"Dusty rose knit dog sweater, Dusty pink dog clothes, Chihuahua Coat, Blush pink dog Jacket,Dog dress with skirt, Rose Yorkie Chihuahua Dress",25.00,https://www.etsy.com/listing/918930011/dusty-rose-knit-dog-sweater-dusty-pink?click_key=b06b31b2c0cf6d1d68db6e9b12c2a90b4afe9dc0%3A918930011&click_sum=55cf4c19&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-15-1,https://www.etsy.com/shop/MagicCraftBox?ref=l2-about-shopname,"Chișinău, Moldova"
126,Waterproof Snood  - Dog Hat - Dog Snood- Bark&Go,22.00,https://www.etsy.com/listing/1067461552/waterproof-snood-dog-hat-dog-snood?click_key=08e380a49faac5d76d93f0ad7df7c78727869a93%3A1067461552&click_sum=cbb4767d&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-15-2&sts=1,https://www.etsy.com/shop/BarkAndGo?ref=l2-about-shopname,"Lviv, Ukraine"
127,"BFF Embroidered Dog & Human Matching Hoodies, Best Friend Dog Hoodie, My Dog is My Bestie, Best Friend Gift, Dog Lover Gift, Loungewear",43.85,https://www.etsy.com/listing/1071178406/bff-embroidered-dog-human-matching?click_key=103bb2c896e599c01538258468bbb7d717be977d%3A1071178406&click_sum=e58011ec&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-15-3&pop=1,https://www.etsy.com/shop/WithCongratulations?ref=l2-about-shopname,"Gloucester, United Kingdom"
128,"Buttoned Dog knitted, Dog Sweater Autumn and Winter Clothes, Luxury Dog Sweater, Warm Dog Clothes, Pet Clothing",31.32,https://www.etsy.com/listing/1137991095/buttoned-dog-knitted-dog-sweater-autumn?click_key=35e1d3a63b06e2c9eeffeac6cdc16e2200b75b3b%3A1137991095&click_sum=633e0eab&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-15-4&frs=1,https://www.etsy.com/shop/Mylovepet?ref=l2-about-shopname,"London, United Kingdom"
129,Dog clothes rhombuses - Chihuahua sweater - Alpaca -  Dog fashion - XXS - Pet Sweater - Small dog clothes - Custom Dog Clothing,43.65,https://www.etsy.com/listing/825333388/dog-clothes-rhombuses-chihuahua-sweater?click_key=52788aa6cbfacf78a600fd6e9019c89321b32b0d%3A825333388&click_sum=9d485183&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-15-5,https://www.etsy.com/shop/Puppy1Love?ref=l2-about-shopname,"Paris, France"
130,Sweatshirt Colleagues. Size XL,21.72,https://www.etsy.com/listing/1310691847/sweatshirt-colleagues-size-xl?click_key=dc4bb3f47a4737cd916ccd74767519c045d7edf5%3A1310691847&click_sum=b5fe97ff&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-15-6,https://www.etsy.com/shop/FogardeBreocan?ref=l2-about-shopname,"Lugo, Spain"
131,"Matching Dog Owner Set, Chunky Bubble Sleeve Cardigan, Dog Jumper, Thick Dog Sweater, Dog Mom Gift, Bubble Bomber, Wool Pom Pom Cardigan",88.00,https://www.etsy.com/listing/889528200/matching-dog-owner-set-chunky-bubble?click_key=074dff9f797f8bd1d1d12385c0ff93fdf481c040%3A889528200&click_sum=f3ebbbf5&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-15-7&pro=1&sts=1,https://www.etsy.com/shop/TilkilopShop?ref=l2-about-shopname,"Trabzon, Turkey"
132,Dog teddy bear fleece  poloneck jumpers. For in or outdoor wear.,5.33,https://www.etsy.com/listing/903151000/dog-teddy-bear-fleece-poloneck-jumpers?click_key=7cc0358b2660f036d64e111a68a2b45d655f5964%3A903151000&click_sum=03d96fa4&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-15-8,https://www.etsy.com/shop/ThePoshPawsCompany?ref=l2-about-shopname,"Birmingham, United Kingdom"
133,"Pdf knitting pattern cable Dog hats,Bulky Cable Knit hat/Fur pom Dog Hat,Small Dog Hat,Knitted Dog Hat,Dog Fashion,Gift dog,Pet Lover Gift",3.20,https://www.etsy.com/listing/1134017757/pdf-knitting-pattern-cable-dog-hatsbulky?click_key=fd29edc1c83d186c00eb40f2214207ea9c2ba1e8%3A1134017757&click_sum=c96ec3bc&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-16-1,https://www.etsy.com/shop/LittlePrettyBoutiqu?ref=l2-about-shopname,"Dnipro, Ukraine"
134,PDF Knitting PATTERN - Banff Dog Winter Jacket /Mommy and Me Knit Set/Chunky Dog Sweater/ Cat Dog Clothing/Buttoned Pet Cardigan,5.01,https://www.etsy.com/listing/903755760/pdf-knitting-pattern-banff-dog-winter?click_key=1305f2fea43e203ad678b6903231ce37411ee37d%3A903755760&click_sum=d8182856&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-16-2,https://www.etsy.com/shop/CamexiaDesigns?ref=l2-about-shopname,"London, United Kingdom"
135,Westie Winter Dog Coat - Dog Jacket with underbelly protection -  Custom made Dog Raincoat - Waterproof / Fleece - Made to order,84.03,https://www.etsy.com/listing/204599112/westie-winter-dog-coat-dog-jacket-with?click_key=c105391fe337a789f71ac5874419ec82453687e1%3A204599112&click_sum=eae79e73&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-16-3,https://www.etsy.com/shop/PepperPetWear?ref=l2-about-shopname,"Budapest, Hungary"
136,Dog Sweater - Knit Dog clothes - Dog Sweater - Small dog Clothes - Handmade Pet Clothing,40.00,https://www.etsy.com/listing/207379066/dog-sweater-knit-dog-clothes-dog-sweater?click_key=28629c4ad2f08bab37b93b0886370ab3d017c75d%3A207379066&click_sum=16a3a8a3&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-16-4&frs=1&etp=1,https://www.etsy.com/shop/RakushaKnittingShop?ref=l2-about-shopname,"Riga, Latvia"
137,3 Sizes Crochet Dog Sweater/Coat in CHUNKY Yarn **PDF Instant Download** Pattern ONLY,3.75,https://www.etsy.com/listing/794059159/3-sizes-crochet-dog-sweatercoat-in?click_key=054ed8598b677a9f8fae21f357c9e2ca0bf55b25%3A794059159&click_sum=c8c875a5&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-16-5,https://www.etsy.com/shop/OpulentEssenceStore?ref=l2-about-shopname,"Kelty, United Kingdom"
138,White handknitted faux fur sweater with hoodie for small dogs - white fluffy soft handmade dog jumper -white dog coat with hoodie,59.43,https://www.etsy.com/listing/1117469786/white-handknitted-faux-fur-sweater-with?click_key=1fd6bbfaae31edf5fbfe766056456d9c053d8d51%3A1117469786&click_sum=85194c76&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-16-6,https://www.etsy.com/shop/Pupperito?ref=l2-about-shopname,"Copenhagen, Denmark"
139,Dog hoodie | dog hoody | pet hoodies | black hoodie | grey hoodie | blue hoodie| dog clothing | dapper dog | dog sweater jumper,21.24,https://www.etsy.com/listing/1069005277/dog-hoodie-dog-hoody-pet-hoodies-black?click_key=e7de40eeaa885e7d943e6b275ef27aec591cfedf%3A1069005277&click_sum=cbab6b2c&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-16-7&sts=1,https://www.etsy.com/shop/KooKooPooch?ref=l2-about-shopname,"Chester, United Kingdom"
140,Hotdog Orangeflower Dog Jumper,37.58,https://www.etsy.com/listing/1095194517/hotdog-orangeflower-dog-jumper?click_key=c2184d22865533a1452291f9bd7a11423c188018%3A1095194517&click_sum=d497d7b2&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-16-8&etp=1,https://www.etsy.com/shop/HotdogPetwear?ref=l2-about-shopname,"London, United Kingdom"
141,Spaniel Waterproof Dog Raincoat Plain Color - MEMBRANE - Full Body Suit - Dog Coat - Dog Clothing - Pet Clothes - Custom OrderBark&Go,103.00,https://www.etsy.com/listing/783710021/spaniel-waterproof-dog-raincoat-plain?click_key=067c259b2c1e03c3032a4b44555180d5b8b7dc6b%3A783710021&click_sum=39b39f8a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_grid-424656-17-1&sts=1,https://www.etsy.com/shop/BarkAndGo?ref=l2-about-shopname,"Lviv, Ukraine"
142,"TERRACOTTA: retro rust dog jumper, raglan soft polar sweatshirt, small puppy clothes, dog fashion wear, pet clothing, shirt, sweater, top",29.47,https://www.etsy.com/listing/1295247079/terracotta-retro-rust-dog-jumper-raglan?click_key=a15ce374313510d2f7852c1a417c6e71593056cb%3A1295247079&click_sum=9a4d8348&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_grid-424656-17-2,https://www.etsy.com/shop/LanaRoyals?ref=l2-about-shopname,
